Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,ENGINERSIN.NS,PARAS.NS,POLYCAB.NS,ENGINERSIN.NS,PARAS.NS,POLYCAB.NS,ENGINERSIN.NS,PARAS.NS,POLYCAB.NS,ENGINERSIN.NS,PARAS.NS,POLYCAB.NS,ENGINERSIN.NS,PARAS.NS,POLYCAB.NS
Date,,,,,,,,,,,,,,,
2025-07-23,235.2613525390625,797.1859130859375,6852.486328125,237.60809317018902,814.7724027811134,6961.966864957789,233.207943296667,794.5879387274638,6817.651611860022,237.55919963199617,811.3749954001769,6960.971587350217,1113272,328455,297076
2025-07-24,229.5020294189453,808.9768676757812,6808.69384765625,236.53247806921735,814.3727359657962,6897.273551272886,228.12331230980755,795.1875010312971,6770.873300044653,235.50578844176906,797.1859617330537,6892.297163429254,1843233,323365,240792
2025-07-25,224.29031372070312,782.3973388671875,6702.69677734375,230.76341839441727,811.1751598232875,6807.6985606995695,222.07067835763948,774.4034963244832,6682.791225996675,228.7100091270596,810.3757877666527,6807.6985606995695,2412302,524075,183817
2025-07-28,211.67652893066406,704.1575927734375,6805.21044921875,223.61560824709403,773.3043405689805,6818.646696540791,210.5031586713123,704.1575927734375,6693.241721535078,221.1808533957745,770.8062648609636,6717.626022230633,3511923,1370005,253763
2025-07-29,211.7351837158203,673.4812622070312,6929.6201171875,214.2774982399678,700.3605832690236,6944.0516420276035,209.0657639096135,660.1915106252112,6757.934735469031,211.20717234983877,698.8617377299871,6800.73167120175,2605197,1262857,258467
2025-07-30,210.94317626953125,684.2728881835938,6898.26904296875,214.40463578501843,695.3643809596651,6953.00931094787,209.65247342594532,677.5780330645883,6838.552386991528,212.42945326172625,677.5780330645883,6947.037645350148,1728627,586366,218429
2025-07-31,209.0462188720703,661.1907348632812,6788.78857421875,211.50053416892155,682.4743291229192,6852.486341225054,207.29594364861003,654.4958793199298,6669.35526108193,208.95821945797618,674.3805876823267,6815.661069674535,1889145,598464,677598
2025-08-01,202.3482208251953,631.3636474609375,6666.369140625,208.81155245454912,666.2867590197735,6827.106467619765,201.71263469135002,621.2214963995901,6648.454144427441,208.76265891806676,663.9885415026521,6788.290642525054,2133327,554766,246544
2025-08-04,206.48435974121094,641.35595703125,6886.8232421875,207.19815763732177,652.4973995038071,6905.235877490696,201.00862675756565,608.13154886356,6651.44009358177,201.96687741866634,619.7726064965334,6712.6496649951,1805332,948917,367819
2025-08-05,205.48699951171875,651.0485229492188,6892.794921875,209.0560190277359,665.1377074902058,6920.662694283129,204.5678695981075,645.0031915237431,6851.988540848811,207.29595603958353,651.4981888047723,6898.766587391027,1086132,522115,208115
2025-08-06,200.4219207763672,643.0546875,6792.76953125,207.29593087546007,667.3859834164073,6917.179229624542,199.59077546279127,637.7088294566394,6648.45428113553,205.9563345871949,659.3421302088535,6917.179229624542,1348119,438974,444662
2025-08-07,198.73031616210938,649.1500244140625,6848.5048828125,200.34369836960454,656.8940596640365,6870.898627887821,193.782579890686,632.5128146107814,6714.142412360577,200.10901835460749,641.5058878042996,6757.934624952314,2029392,471361,193378
2025-08-08,194.85818481445312,624.5,6709.166015625,199.98192008678487,656.2999877929688,6872.391535067591,194.09549338921076,621.0,6686.772270579523,198.66186920144327,655.9500122070312,6820.13946329481,1016810,430239,148921
2025-08-11,198.52496337890625,652.5999755859375,6725.58837890625,199.76678750931683,672.7999877929688,6777.840452882214,191.07404843686592,611.2999877929688,6643.975615743791,191.07404843686592,631.9500122070312,6727.578934105334,2237404,989027,140792
2025-08-12,197.5960693359375,656.3499755859375,6771.37109375,200.20682318855683,663.0,6790.779006784192,195.7577796892129,644.0,6588.737655710296,200.20682318855683,652.0,6732.057628885867,1264566,356504,522463
2025-08-13,196.77468872070312,670.4500122070312,6933.103515625,199.96234717232068,672.5999755859375,6947.535040312993,195.18085203478856,655.2000122070312,6787.792991180376,198.34896500918612,659.9500122070312,6794.759934133201,1573524,505055,255672
2025-08-14,186.08721923828125,667.25,6937.0849609375,195.94355644978393,671.9000244140625,6950.02356990338,185.00184837188985,658.0,6871.894277301717,194.5843996819796,670.7000122070312,6942.0613490013,3893290,235135,143368
2025-08-18,187.0650177001953,676.2999877929688,7053.5322265625,189.6953316447716,682.4500122070312,7151.069429638996,185.79386043193543,663.9500122070312,6975.900575134268,188.46329517134464,676.9500122070312,6991.82501645288,1683664,476420,459379
2025-08-19,191.63140869140625,680.75,7083.390625,193.07857981280534,683.0499877929688,7101.30562166292,187.25081928985665,670.2999877929688,6990.829808908248,187.8472846374057,679.8499755859375,7060.4992403751585,3093602,276910,187122
2025-08-20,190.0082550048828,681.0999755859375,7124.19677734375,192.43322229002214,690.0,7173.960655363754,189.36289611538362,675.0,7086.376230048547,191.65097044701216,682.8499755859375,7095.333728092148,1840813,335115,217222
2025-08-21,190.89804077148438,679.1500244140625,7051.0439453125,194.09548697641262,692.25,7143.107120545954,190.01801682380713,672.0,7033.626587835901,190.01801682380713,680.5499877929688,7124.196846714218,2227545,527981,139514
2025-08-22,187.26058959960938,683.8499755859375,7066.96826171875,191.25984815024412,709.4500122070312,7130.168386304222,186.7619113332944,674.5999755859375,7026.161882065138,191.25006049076703,682.0499877929688,7066.470622942486,1260974,975943,172189
2025-08-25,189.38243103027344,672.4500122070312,7038.10546875,190.33090891248094,692.0,7121.708786203864,186.6641175906103,666.0,7024.171582507689,187.7397156797772,692.0,7114.741843082709,1775676,421283,116097
2025-08-26,191.3380584716797,651.7999877929688,7030.640625,192.42342933041098,673.75,7062.489506653454,187.01613543534953,649.9500122070312,6952.013698418034,189.36289089974255,672.4500122070312,6994.312994364029,3242091,453527,187129
2025-08-28,195.82623291015625,640.4000244140625,7072.93994140625,196.93114930591878,662.0,7136.140066120145,188.46331653071846,635.2000122070312,6952.013718528482,191.62164220179275,650.0,7065.475359747129,4264872,358761,275286
2025-08-29,195.89535522460938,648.7000122070312,7057.51318359375,197.83120386101618,655.9500122070312,7146.09288650446,195.01632552911695,633.9000244140625,7036.612354817065,197.83120386101618,640.0,7080.902206272421,2420666,372085,260270
2025-09-01,198.60159301757812,662.75,7110.7607421875,200.1028624981598,669.0,7125.689906038408,193.66322044921998,642.0,7025.664508237324,195.55955370698345,648.5,7092.84574556641,2817978,374414,150419
2025-09-02,200.922607421875,669.75,7144.60009765625,206.72026672875202,683.0,7165.0032880166245,197.12006980734702,659.4000244140625,7079.409416260904,199.2633215691463,667.5999755859375,7115.23940908888,3390477,449158,130949
2025-09-03,199.44110107421875,664.4000244140625,7200.83349609375,203.7473624219768,677.0,7210.78627217681,198.72010292158856,660.1500244140625,7123.699481450037,201.58436796408623,669.5499877929688,7141.116839595391,1929159,291323,265000
2025-09-04,197.1497039794922,665.6500244140625,7222.7294921875,201.73251297371635,682.0999755859375,7290.408368509499,195.86572413858838,658.9500122070312,7201.828662735118,201.07077287917963,673.9000244140625,7215.762549036706,1609931,414439,197453
2025-09-05,198.7200927734375,660.9500122070312,7193.8662109375,199.91518546768853,668.0999755859375,7280.952997525357,195.30274767712868,654.25,7184.411074107961,197.24846751450332,668.0999755859375,7253.582864597745,1289520,224131,143952
2025-09-08,198.36453247070312,646.9500122070312,7289.91064453125,200.3892681027498,662.9500122070312,7349.627299411703,197.53488955155842,641.0,7195.856913094537,199.4114649740118,661.4500122070312,7195.856913094537,926628,351034,234488
2025-09-09,203.16464233398438,644.5,7159.03173828125,210.27589574427716,655.9000244140625,7336.688788925377,199.33247550890349,641.25,7140.619102780318,199.51024968557027,647.9500122070312,7325.24309658696,14297066,194815,160736
2025-09-10,206.39434814453125,663.4000244140625,7174.9560546875,214.2759866895876,667.0,7236.663264479514,203.6090987305246,645.0,7162.515084971368,204.15232273723342,645.0,7219.743545665574,8228418,382739,133081
2025-09-11,206.34495544433594,654.0,7199.34033203125,207.26350056928183,674.9000244140625,7250.099488308791,204.942459457977,650.7999877929688,7114.741738235348,207.26350056928183,665.7999877929688,7205.809636262701,1990552,351958,178711
2025-09-12,206.22642517089844,692.25,7220.2412109375,207.77706619804434,696.0,7275.479116679733,204.47823720005655,659.1500244140625,7201.330936899618,207.01656773353494,659.8499755859375,7216.260100613735,1725394,1848040,218090
2025-09-15,208.28079223632812,722.2999877929688,7215.7626953125,215.31302947736333,737.6500244140625,7245.621023706896,207.53015001124052,694.0,7096.329381734914,210.47343071464482,694.7000122070312,7225.715471443966,6840679,2101193,161143
2025-09-16,206.28570556640625,738.7000122070312,7360.07763671875,210.76974135861067,743.4000244140625,7366.04930214408,205.97952886952078,711.0999755859375,7207.3025295874,209.09069765036557,729.0,7216.260027725395,2265727,1289368,209209
2025-09-17,207.4709014892578,747.8499755859375,7324.24755859375,211.84630732793252,765.0,7403.869763334544,206.72027430039404,733.0,7267.516737715934,207.016579662296,739.0,7403.869763334544,2867910,1199163,269888
2025-09-18,204.89306640625,740.25,7405.36279296875,208.39931379948413,753.4500122070312,7416.8084850753485,204.23132631783713,736.5999755859375,7315.290172477698,208.39931379948413,751.4500122070312,7324.745309435322,1588960,662376,184784
2025-09-19,204.05355834960938,748.0499877929688,7513.3505859375,206.57211627570464,752.75,7532.260860296066,203.065883846602,732.5,7388.9408862100945,204.8930726347355,738.0,7405.362966574112,1613527,469701,370166
2025-09-22,205.14987182617188,734.25,7620.84033203125,208.65610415572576,759.9500122070312,7677.571153361508,203.8560056045654,730.0,7469.5581418172305,204.54738979361434,746.0499877929688,7513.35035477392,1893719,485725,415876
2025-09-23,201.18930053710938,713.0,7584.01513671875,205.9202700175089,736.5999755859375,7660.651510147535,200.5473181151837,711.5499877929688,7525.791398464414,204.9819671490857,735.75,7613.873464028667,1959186,517247,317133
2025-09-24,200.15223693847656,709.2999877929688,7496.92822265625,204.19183720906878,722.0,7587.498480639883,199.21394915164086,704.5,7469.558089749108,201.13991146582305,709.8499755859375,7554.156682371183,1713821,397284,352940
2025-09-25,196.39907836914062,710.5,7372.5185546875,201.09053219674465,726.0,7564.109485740803,196.00399953070186,703.0,7346.641338025755,200.1522293746505,705.0499877929688,7544.203934462538,1917041,425068,464674
2025-09-26,193.4459228515625,694.7999877929688,7287.919921875,196.7348806545766,723.75,7470.553353853704,191.6286054385249,690.0,7237.658405172414,196.39907495078594,713.7999877929688,7389.935871617873,1449456,558875,244407
2025-09-29,190.23597717285156,670.7999877929688,7243.63037109375,197.78180939799122,709.7999877929688,7334.698271472299,189.48535001332823,666.0,7225.217735498088,194.4730939490642,697.3499755859375,7290.408418282732,1821048,698253,248137
2025-09-30,190.69032287597656,670.9000244140625,7251.59228515625,194.32495780064167,682.0999755859375,7282.445889443904,188.77423193539505,661.0,7170.974802985284,191.01624219862103,673.0,7250.597007598583,2261111,290989,183924
2025-10-01,199.17445373535156,691.0499877929688,7316.28564453125,200.0040967419013,700.0,7338.181751751994,190.73970462327642,670.5499877929688,7240.64454685959,190.76933365417335,671.9000244140625,7299.365925315221,2494793,537471,112742
2025-10-03,198.7793731689453,725.7999877929688,7358.08740234375,200.29051401461177,731.1500244140625,7379.983509857826,196.55710544641025,695.0,7274.98172155169,199.1744520287154,697.9000244140625,7355.101569500922,1429783,972936,140544
2025-10-06,195.86572265625,723.2000122070312,7579.53662109375,199.50037255972944,737.5,7607.902032911907,195.21385388600999,716.7999877929688,7365.5519354480075,199.50037255972944,727.0,7372.5188787015895,955107,686813,213779
2025-10-07,199.1349334716797,710.7999877929688,7559.630859375,199.70778650628768,726.0999755859375,7602.427795317745,195.55955650368628,708.4000244140625,7519.322117382414,196.7447629228985,726.0,7588.991547986883,1628215,265839,110181
2025-10-08,197.15956115722656,710.75,7552.16650390625,201.47570858260983,723.75,7638.7556559673785,196.1916444539718,705.0,7487.971098067827,199.5102310787036,707.0499877929688,7564.1098352250265,1146607,522485,150765
2025-10-09,199.9349365234375,720.6500244140625,7594.96337890625,202.0782033940932,724.0,7604.916154923687,194.07803412698436,708.0,7510.862421558906,197.15957366301257,712.9500122070312,7552.16644203127,2385290,359177,96611
2025-10-10,200.38926696777344,721.9500122070312,7693.49560546875,203.164629738939,734.9500122070312,7757.691008645042,197.6336619052516,718.5499877929688,7608.897012135652,199.90530106565544,723.7999877929688,7608.897012135652,2159142,485326,236521
2025-10-13,197.10031127929688,707.5999755859375,7649.2060546875,200.2904955402574,718.3499755859375,7711.410905174517,196.2212816196248,702.0499877929688,7572.072040083599,200.2509951932826,718.3499755859375,7663.637580000488,951302,375117,129001
2025-10-14,193.72247314453125,699.8499755859375,7572.07177734375,198.52257175088886,726.7000122070312,7688.021614628259,193.07060436658617,696.1500244140625,7534.748868346591,196.97191557341802,711.75,7663.6373140834485,1180954,576802,163491
2025-10-15,197.3373565673828,703.5,7622.33349609375,198.28551559230195,710.0,7687.026540063991,193.88049601965338,692.0999755859375,7557.640452123508,194.1274146302055,699.8499755859375,7572.071977316869,983523,387335,115511
2025-10-16,197.30772399902344,703.0999755859375,7542.21337890625,198.3151410610821,708.9000244140625,7668.613629516054,195.55953604788587,698.0999755859375,7434.723402009724,197.53488489685444,704.9000244140625,7663.63724169677,757292,220384,186760
2025-10-17,196.28054809570312,705.4500122070312,7404.36767578125,197.189206822266,723.0,7583.517643069458,194.9175675412172,698.5,7205.312156572129,196.96204590830445,702.0,7557.1427867742495,816129,539022,1113487
2025-10-20,195.7175750732422,711.5,7637.2626953125,197.28797385138265,713.2000122070312,7663.637551822017,194.92743248923105,697.2000122070312,7475.530084640931,197.28797385138265,707.0,7494.440359119453,599872,282451,526263
2025-10-21,196.8237762451172,715.1500244140625,7569.0859375,197.58428984186045,718.0,7661.149112939678,195.82623040991055,711.2000122070312,7536.739416399573,196.84353395522817,715.0,7657.665641436555,215511,127631,65121
2025-10-23,196.50772094726562,705.75,7482.99462890625,200.26087191040173,720.0,7653.1870983540075,195.67806293126952,703.9000244140625,7464.58199332272,197.7818143938938,718.9500122070312,7623.826409180272,1095001,247998,250081
2025-10-24,198.05836486816406,725.4500122070312,7477.5205078125,199.18431318731294,767.5,7569.086045775864,195.5595496066256,712.0499877929688,7431.2401000375385,196.5472240995884,720.0,7514.345778515157,1310747,4258923,202587
2025-10-27,198.41392517089844,724.5499877929688,7630.29541015625,199.86580785839845,732.0,7665.627763519655,197.0410582500799,718.5,7448.1596167617945,198.51269864692944,728.0,7479.013221107303,1216284,526296,276608
2025-10-28,195.33238220214844,710.75,7474.53466796875,199.8756756763734,725.6500244140625,7682.547683362288,194.91756073737463,705.0,7442.68578522907,199.06579045582913,724.5499877929688,7630.793248910307,1232256,492662,761477
2025-10-29,198.7991180419922,706.25,7698.9697265625,200.20161399449418,709.7000122070312,7721.3634721313265,195.39164410162243,702.2999877929688,7479.013381197584,196.10277093256943,709.7000122070312,7484.487407892186,1710904,279749,211944
2025-10-30,202.49302673339844,708.2000122070312,7807.95263671875,204.6461498724895,715.0,7831.34165991351,197.82131557768628,705.2000122070312,7661.646832053657,198.17687899441066,707.2999877929688,7698.472102615619,4066035,238325,345825
2025-10-31,199.68801879882812,708.9500122070312,7667.61865234375,206.12766061746976,714.9000244140625,7865.678895310573,198.226264790671,704.2999877929688,7648.2107390882065,203.4609425400685,711.0,7827.858346402336,2353104,234693,324713
2025-11-03,198.72998046875,699.9000244140625,7590.484375,202.6609205155058,713.0499877929688,7738.28309389956,197.70279061276253,697.0,7548.682717129417,199.4213495617901,709.6500244140625,7667.618386546908,1576799,303324,240686
2025-11-04,195.0657196044922,693.5999755859375,7524.29833984375,199.80656036092205,703.9500122070312,7631.290677348142,194.57188233967068,690.3499755859375,7512.852647924676,199.51025498788567,702.0,7581.029160660032,1504039,225903,162179
2025-11-06,192.00390625,670.0999755859375,7555.64990234375,196.15215097925184,693.9500122070312,7633.779193963849,191.70761597281003,666.5999755859375,7536.739627938885,195.06570306050187,690.1500244140625,7549.180597942086,1004640,447420,201409
2025-11-07,194.01876831054688,676.5999755859375,7506.38330078125,195.06570079972707,679.3499755859375,7553.658984523906,189.1396541931531,646.25,7416.3106822820855,191.2236478526269,665.0,7549.1802355377595,1113161,487524,127993
2025-11-10,191.41131591796875,689.7999877929688,7572.07177734375,195.9447381329295,702.9000244140625,7626.314405086288,190.4236414447808,676.0,7465.079438218559,194.8187898363239,676.9000244140625,7524.298453827386,1014515,549057,112624
2025-11-11,191.7965087890625,702.5999755859375,7623.32861328125,193.43605203519695,707.0,7653.684579428528,190.5915447234183,684.5,7513.3504408460285,191.37180092786832,696.0499877929688,7584.015148926578,1045577,682751,105930
2025-11-12,191.49034118652344,703.5499877929688,7643.73193359375,194.93731562373807,717.0,7708.922616100311,191.1841644959566,701.8499755859375,7598.446802997589,192.37924222821545,709.7999877929688,7651.69415435791,1023435,505169,129351
2025-11-13,188.13223266601562,718.75,7684.5380859375,192.34960695880264,732.25,7779.089454693369,187.7865556368894,704.8499755859375,7601.43240918892,192.34960695880264,705.0,7626.314348335201,1657182,1334687,182942
2025-11-14,197.7818145751953,765.9000244140625,7595.95849609375,200.8929831582039,790.0,7710.913056667496,187.76679595309272,722.2000122070312,7566.597807462361,188.13223068798064,722.2000122070312,7703.4484748120585,8650340,7509751,127917
2025-11-17,202.46340942382812,753.4000244140625,7646.7177734375,208.36969895450412,789.0,7672.097352146683,198.9176463707163,748.2999877929688,7544.701819802546,199.90532091092985,774.0,7593.968060826256,11599980,2321744,146747
2025-11-18,198.64109802246094,736.0999755859375,7624.82177734375,203.08563343814762,763.9000244140625,7693.495932498001,198.216405205573,735.5499877929688,7613.873723623507,201.58437899309888,754.0,7643.234413145977,1743193,948289,255512
2025-11-19,199.4707489013672,721.0,7651.69384765625,200.79422911605556,739.7000122070312,7667.618288546274,197.06082070702905,717.3499755859375,7604.915802541806,199.05591234861592,738.5999755859375,7626.811908765589,1706777,531351,138316
2025-11-20,195.6879425048828,746.6500244140625,7612.38037109375,200.49791222680815,764.9500122070312,7703.448267276672,195.41139486608932,721.5,7594.465375123339,200.49791222680815,721.5,7663.6371651202035,1322377,3083236,220950
2025-11-21,193.35704040527344,721.4000244140625,7485.48291015625,196.11264561947382,744.9500122070312,7611.883166716527,192.28046375031212,719.0,7470.553745995588,194.67064929414298,744.0499877929688,7611.883166716527,1332716,658184,169885
2025-11-24,196.80401611328125,708.9000244140625,7391.9267578125,199.5102496779351,725.5499877929688,7514.34590298699,192.99159192749798,701.0,7355.599125301371,194.47310368253213,722.9000244140625,7514.34590298699,3033202,555556,305698
2025-11-25,193.02120971679688,710.4500122070312,7403.8701171875,197.4361156953642,723.7000122070312,7484.487603340503,192.1816954802615,707.6500244140625,7349.129848812004,197.00155159859557,714.4500122070312,7384.959842657783,1511286,682145,130117
2025-11-26,196.88302612304688,718.5999755859375,7503.3974609375,198.42379589189892,721.0,7532.75814870745,193.09035975807004,710.6500244140625,7380.97832210008,193.09035975807004,713.0,7394.41456904565,1627855,494917,132131
2025-11-27,197.42625427246094,719.25,7443.68115234375,200.25100393198744,736.0,7524.298637748195,196.5472245744291,715.75,7389.93616207412,198.42380008730527,723.0,7524.298637748195,1526075,558801,170964
2025-11-28,194.41383361816406,717.6500244140625,7434.7236328125,197.9793389579305,736.0,7484.487512550201,193.58419070354924,711.4000244140625,7416.310997309551,197.485501736748,719.25,7453.633907112827,865886,497693,223708
2025-12-01,194.09779357910156,715.5,7366.04931640625,197.78181518013437,727.9500122070312,7494.440123299428,193.70271474355272,714.0,7347.636681309166,196.0533848352393,724.0,7442.68568951303,903973,356231,199441
2025-12-02,195.43113708496094,706.25,7312.30419921875,196.2212796529833,715.8499755859375,7427.258756862654,192.80393452205684,704.0999755859375,7246.61588056509,194.12741465783262,714.5999755859375,7374.509046428655,1288080,300749,185659
2025-12-03,195.95462036132812,698.0999755859375,7192.87109375,196.92255224985456,710.0,7335.19578814688,193.91014192478204,690.2000122070312,7172.467903294503,195.43115406705357,703.75,7335.19578814688,984551,361662,278984
2025-12-04,200.1437225341797,703.9000244140625,7313.79736328125,200.52094500054793,707.7000122070312,7347.636801309632,194.56487732726433,694.0499877929688,7198.842801743659,194.8229681401638,695.0,7215.76252075785,1822430,353851,179869
2025-12-05,201.2158203125,690.0999755859375,7222.7294921875,203.99532164165302,709.3499755859375,7301.356422032176,199.2106065836524,686.3499755859375,7137.13561919203,200.12388364012594,703.5999755859375,7286.427258137617,2385109,469153,191949
2025-12-08,188.44996643066406,662.5999755859375,6991.8251953125,201.1165459627615,692.0,7231.189460006117,187.11978169739402,660.0,6974.407837174711,200.82866089317974,690.0999755859375,7222.72960033919,2472351,442104,217567
2025-12-09,195.696533203125,671.9500122070312,7160.02685546875,196.7289116209034,675.0,7180.430045701876,187.76503081838757,649.5,6899.264131513674,188.71800832846765,660.0499877929688,6991.8249457420025,3077963,562372,222653
2025-12-10,190.643798828125,659.9000244140625,7105.28662109375,196.0638118248687,678.0,7234.175067295128,189.89929038319383,657.0,7076.423571365256,194.5648736086833,671.0,7184.90882724132,1573984,261992,126487
2025-12-11,192.23207092285156,667.1500244140625,7184.4111328125,193.17512705358,670.0999755859375,7272.4931976810885,190.1970933280699,656.7000122070312,7086.376292252546,191.0904973868978,660.0499877929688,7086.376292252546,806515,206768,295740
2025-12-12,191.35853576660156,667.4500122070312,7242.13720703125,193.92956806350966,679.2999877929688,7263.535674694436,190.5941694915254,666.0,7159.529169075696,192.5795254237288,668.7999877929688,7195.856800224825,1037947,216075,158727
2025-12-15,192.39089965820312,659.1500244140625,7304.83984375,194.96193176095923,666.7999877929688,7320.266646335752,190.69342894670973,657.75,7189.387643753405,190.69342894670973,666.7999877929688,7216.260138580199,1386426,254218,121874
2025-12-16,192.72840881347656,648.6500244140625,7326.73583984375,193.90969794160634,659.75,7367.542220259915,190.336066578954,647.0,7230.193915444532,191.78536783501536,659.0999755859375,7288.417653355401,937983,284939,267325
2025-12-17,192.8773193359375,628.6500244140625,7046.06787109375,193.91963416216865,649.0499877929688,7306.332967257465,190.77283188426304,626.1500244140625,6997.7969067957,192.55965513679317,648.7999877929688,7306.332967257465,986262,399390,1779522
2025-12-18,193.06593322753906,617.9500122070312,7065.4755859375,193.5324930595625,636.0,7111.258354912443,190.19709465779002,616.0999755859375,6989.336850576996,192.38098304235302,628.0,7046.067673002469,699897,501460,194054
2025-12-19,197.76129150390625,639.4500122070312,7403.8701171875,198.53557905043795,641.2999877929688,7419.794558896735,192.97657677820064,618.6500244140625,7053.532399584327,193.06592930054092,627.3499755859375,7056.518232404809,1533185,349476,630329
2025-12-22,197.32452392578125,660.9000244140625,7567.095703125,201.82135387848484,663.5499877929688,7611.883195777983,196.6792893097933,643.2000122070312,7414.81822810486,198.535592250273,646.0,7414.81822810486,1012233,763146,390893
